,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2020-08-16-2020-08-23,UCRa07c47CSfHHC7DbXMgbuQ,NkDNp4ATCso,Alicia Keys - Good Job | Cover by One Voice Children's Choir | A Tribute to Covid-19 Heroes,2020-08-21T12:00:07Z,5724625,65389,1012,3065,253,One Voice Children's Choir,4100000,US,https://www.youtube.com/watch?v=NkDNp4ATCso
1,2020-08-16-2020-08-23,UCUBIrDsIVzRpKsClMlSlTpQ,sVc_VPSn_FI,El punto debil del coronavirus que encontro una fisica mexicana y como puede servir para bloquearlo,2020-08-22T14:30:02Z,5052082,124401,7969,4428,251,BBC News Mundo,2590000,GB,https://www.youtube.com/watch?v=sVc_VPSn_FI
2,2020-08-16-2020-08-23,UCpPndhUatYo4NLn3fleQ2Fw,vN2eQ_CKZT8,Wzial rosyjska szczepionke przeciwko Covid-19,2020-08-17T06:27:43Z,2577457,44985,2342,1258,58,HRejterzy,208000,PL,https://www.youtube.com/watch?v=vN2eQ_CKZT8
3,2020-08-16-2020-08-23,UC0p5jTq6Xx_DosDFxVXnWaQ,fwjt9EoWhcg,Covid-19: Bill Gates predicts the end of the pandemic | The Economist,2020-08-19T12:10:32Z,1826393,15607,8980,9830,503,The Economist,2180000,GB,https://www.youtube.com/watch?v=fwjt9EoWhcg
4,2020-08-16-2020-08-23,UCupvZG-5ko_eiXAupbDfxWw,ULPDTiUifng,Daughter of Trump supporter that died from Covid-19 speaks out,2020-08-18T13:32:47Z,776778,13125,2410,7316,452,CNN,13000000,Unknown,https://www.youtube.com/watch?v=ULPDTiUifng
5,2020-08-16-2020-08-23,UC0L1suV8pVgO4pCAIBNGx5w,AvjmM-n2rik,Inside the COVID-19 red zone: cameras on the frontlines against coronavirus | 60 Minutes Australia,2020-08-16T11:51:11Z,640895,6915,749,N/A,1580,60 Minutes Australia,3970000,AU,https://www.youtube.com/watch?v=AvjmM-n2rik
6,2020-08-16-2020-08-23,UCknLrEdhRCp1aegoMqRaCZg,-PmD7ajep54,New findings warn of higher risk in airborne coronavirus transmissions | COVID-19 Special,2020-08-21T15:17:23Z,626120,6779,551,1511,720,DW News,2960000,DE,https://www.youtube.com/watch?v=-PmD7ajep54
7,2020-08-16-2020-08-23,UCnEiGCE13SUI7ZvojTAVBKw,UOHHAzx2nBE,"As COVID-19 spreads, don't forget about the world's deadliest animal",2020-08-17T15:45:16Z,554619,22704,6158,N/A,119,Bill Gates,2870000,US,https://www.youtube.com/watch?v=UOHHAzx2nBE
8,2020-08-16-2020-08-23,UCMPIMCKpq5TRd92Jwj2D7_Q,KL-HpGNsNcg,Coronavirus : le test PCR fait il mal ?,2020-08-17T17:53:17Z,529812,2944,363,N/A,113,France 3 Bourgogne-Franche-Comté,122000,FR,https://www.youtube.com/watch?v=KL-HpGNsNcg
9,2020-08-16-2020-08-23,UC4SUWizzKc1tptprBkWjX2Q,MRuCv0yxpaA,"Wuhan pool party shows China&#39;s 'strategic victory' over Covid-19, Beijing says",2020-08-20T15:10:17Z,505613,3680,3784,3663,187,South China Morning Post,2630000,HK,https://www.youtube.com/watch?v=MRuCv0yxpaA
